NTD ID,Legacy NTD ID,Agency,Status,Reporter Type,UACE CD,UZA Name,Mode,TOS,3 Mode,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
50025,5025,Duluth Transit Authority,Active,Full Reporter: Operating,24850,"Duluth, MN--WI",DR,DO,Bus,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"22,991 ","24,522 ","16,405 "
50025,5025,Duluth Transit Authority,Active,Full Reporter: Operating,24850,"Duluth, MN--WI",DR,PT,Bus,0 ,0 ,"9,062 ","26,740 ","23,749 ","24,050 ","24,519 ","25,198 ","25,590 ","25,285 ","26,686 ","25,790 ","28,027 ","30,220 ","30,693 ","30,387 ","34,466 ","37,876 ","20,115 ",0 ,0 ,0 
50025,5025,Duluth Transit Authority,Active,Full Reporter: Operating,24850,"Duluth, MN--WI",MB,DO,Bus,0 ,0 ,"884,940 ","2,684,804 ","2,692,931 ","2,854,467 ","3,219,758 ","3,173,484 ","3,171,087 ","3,264,479 ","3,261,494 ","3,195,020 ","3,100,305 ","3,051,665 ","2,804,354 ","2,786,702 ","2,760,475 ","2,645,307 ","1,794,627 ","1,461,418 ","1,874,795 ","1,379,531 "
50026,5026,City of Moorhead,Active,Full Reporter: Operating,29089,"Fargo, ND--MN",DR,PT,Bus,"3,385 ",887 ,0 ,0 ,0 ,0 ,"4,034 ","5,019 ","5,937 ","7,471 ","7,492 ","8,042 ","8,301 ","10,143 ","10,765 ","10,907 ","10,454 ","10,172 ",0 ,"6,889 ","7,932 ","5,641 "
50026,5026,City of Moorhead,Active,Full Reporter: Operating,29089,"Fargo, ND--MN",MB,PT,Bus,"288,324 ","281,730 ","278,063 ","316,128 ","346,424 ","355,795 ","396,850 ","392,899 ","375,837 ","432,570 ","434,381 ","452,620 ","481,776 ","459,288 ","445,074 ","451,854 ","521,876 ","482,667 ",0 ,"363,725 ","343,863 ","247,977 "
50027,5027,Metro Transit ,Active,Full Reporter: Operating,57628,"Minneapolis--St. Paul, MN",CR,PT,Other,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"82,282 ","710,426 ","703,427 ","700,278 ","787,239 ","721,214 ","722,637 ","711,167 ","793,798 ","787,327 ","767,768 ","152,455 ","50,433 ","77,076 ","57,966 "
50027,5027,Metro Transit ,Active,Full Reporter: Operating,57628,"Minneapolis--St. Paul, MN",LR,DO,Rail,0 ,0 ,"2,938,807 ","7,901,668 ","9,356,982 ","9,101,036 ","10,221,683 ","9,863,042 ","10,423,862 ","10,400,854 ","10,498,236 ","10,162,919 ","15,999,992 ","23,003,457 ","22,963,629 ","23,810,995 ","24,955,617 ","25,299,442 ","10,255,520 ","10,673,554 ","12,366,632 ","9,403,088 "
50027,5027,Metro Transit ,Active,Full Reporter: Operating,57628,"Minneapolis--St. Paul, MN",MB,DO,Bus,"69,586,175 ","67,235,776 ","53,962,653 ","61,797,145 ","64,373,314 ","67,865,688 ","71,614,056 ","66,401,218 ","66,882,361 ","69,782,602 ","69,854,994 ","70,418,592 ","67,814,305 ","62,106,089 ","58,949,823 ","57,322,632 ","54,910,461 ","51,860,027 ","25,496,989 ","22,137,142 ","26,350,933 ","19,536,694 "
50028,5028,St. Cloud Metropolitan Transit Commission,Active,Full Reporter: Operating,77338,"St. Cloud, MN",CB,DO,Bus,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"50,471 ","55,213 ","60,086 ","55,388 ","50,996 ","48,978 ","47,780 ","46,415 ","14,447 ","9,301 ","10,491 ","8,007 "
50028,5028,St. Cloud Metropolitan Transit Commission,Active,Full Reporter: Operating,77338,"St. Cloud, MN",DR,DO,Bus,"59,587 ","127,112 ","130,435 ","132,021 ","135,170 ","141,958 ","134,652 ","133,212 ","132,509 ","134,541 ","127,613 ","122,703 ","131,396 ","133,717 ","140,521 ","134,901 ","143,297 ","154,881 ","78,164 ","110,182 ","121,763 ","93,573 "
50028,5028,St. Cloud Metropolitan Transit Commission,Active,Full Reporter: Operating,77338,"St. Cloud, MN",MB,DO,Bus,"752,296 ","1,554,271 ","1,688,750 ","1,751,082 ","1,853,306 ","1,924,711 ","2,238,408 ","2,219,439 ","2,278,182 ","2,303,768 ","2,200,318 ","2,195,275 ","2,121,973 ","1,997,604 ","1,888,668 ","1,718,491 ","1,606,888 ","1,431,237 ","764,421 ","643,138 ","605,996 ","418,110 "
50029,5029,Bay Metropolitan Transit Authority,Active,Full Reporter: Operating,05869,"Bay City, MI",DR,DO,Bus,0 ,0 ,0 ,0 ,"60,755 ","61,928 ","60,227 ","52,857 ","51,942 ","51,615 ","51,862 ","52,343 ","52,725 ","51,454 ","50,277 ","46,096 ","51,241 ","70,971 ","44,350 ","51,658 ","47,322 ","34,612 "
50029,5029,Bay Metropolitan Transit Authority,Active,Full Reporter: Operating,05869,"Bay City, MI",MB,DO,Bus,0 ,0 ,0 ,0 ,"536,954 ","551,123 ","554,255 ","501,502 ","531,634 ","538,808 ","575,698 ","542,079 ","505,847 ","494,909 ","489,949 ","485,863 ","478,910 ","422,250 ","111,400 ","76,390 ","194,558 ","157,342 "
50030,5030,City of Battle Creek,Inactive,Small Systems Reporter,05707,"Battle Creek, MI",DR,DO,Bus,"37,516 ","25,393 ",0 ,0 ,"26,524 ","27,309 ","26,809 ","26,257 ","26,579 ","26,414 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
50030,5030,City of Battle Creek,Inactive,Small Systems Reporter,05707,"Battle Creek, MI",MB,DO,Bus,"506,113 ","370,535 ",0 ,0 ,"465,807 ","465,752 ","512,763 ","509,639 ","520,480 ","536,256 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
50031,5031,Suburban Mobility Authority for Regional Transportation,Active,Full Reporter: Operating,23824,"Detroit, MI",DR,DO,Bus,"390,173 ","372,009 ","381,038 ","399,159 ","437,085 ","456,092 ","434,748 ","414,207 ","395,400 ","411,313 ","367,467 ","396,401 ","375,369 ","334,110 ","323,587 ","307,148 ","318,921 ","311,728 ","186,652 ","212,951 ","241,822 ","120,074 "
50031,5031,Suburban Mobility Authority for Regional Transportation,Active,Full Reporter: Operating,23824,"Detroit, MI",DR,PT,Bus,"368,118 ","419,780 ","361,632 ","368,481 ","379,370 ","355,489 ","359,241 ","353,382 ","352,061 ","329,188 ","295,641 ","278,264 ","259,849 ","257,386 ","167,490 ","96,434 ","99,876 ","113,244 ","65,821 ","72,028 ","84,633 ","46,432 "
50031,5031,Suburban Mobility Authority for Regional Transportation,Active,Full Reporter: Operating,23824,"Detroit, MI",MB,DO,Bus,"8,322,281 ","8,514,470 ","9,121,452 ","10,049,497 ","10,948,987 ","10,937,802 ","12,555,276 ","12,055,695 ","10,301,377 ","10,932,690 ","9,396,706 ","9,206,730 ","9,032,180 ","8,703,999 ","8,256,610 ","8,055,567 ","8,570,187 ","9,022,505 ","3,764,270 ","3,798,756 ","4,272,980 ","2,207,119 "
50031,5031,Suburban Mobility Authority for Regional Transportation,Active,Full Reporter: Operating,23824,"Detroit, MI",MB,PT,Bus,"265,337 ","250,598 ","237,342 ","224,714 ","239,836 ","234,181 ","241,368 ","233,345 ","239,153 ","248,133 ","246,962 ","262,426 ","277,801 ","270,259 ","133,635 ",0 ,0 ,0 ,0 ,0 ,0 ,0 
50032,5032,Mass Transportation Authority ,Active,Full Reporter: Operating,29872,"Flint, MI",DR,DO,Bus,"476,892 ","547,176 ","559,634 ","712,580 ","684,881 ","639,767 ","685,362 ","634,894 ","605,132 ","499,012 ","471,165 ","474,336 ","468,080 ","441,121 ","447,324 ","539,318 ","546,712 ","586,970 ","390,072 ","404,690 ","474,439 ","333,802 "
50032,5032,Mass Transportation Authority ,Active,Full Reporter: Operating,29872,"Flint, MI",DR,PT,Bus,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"4,577 ","4,980 ","4,452 ","4,093 ","4,302 ","3,862 ","3,601 ","3,531 ","3,241 ","3,657 ","2,042 ","2,352 ","2,328 ","1,704 "
50032,5032,Mass Transportation Authority ,Active,Full Reporter: Operating,29872,"Flint, MI",MB,DO,Bus,"4,636,761 ","2,675,420 ","3,694,001 ","4,266,677 ","4,544,410 ","4,766,704 ","5,538,595 ","5,113,371 ","5,276,384 ","5,778,970 ","5,718,911 ","5,734,178 ","5,033,735 ","4,938,339 ","4,791,380 ","4,375,837 ","4,277,599 ","4,011,358 ","1,847,974 ","1,750,046 ","2,160,929 ","1,598,305 "
50033,5033,Interurban Transit Partnership,Active,Full Reporter: Operating,34300,"Grand Rapids, MI",DR,DO,Bus,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"4,784 ","6,534 "
50033,5033,Interurban Transit Partnership,Active,Full Reporter: Operating,34300,"Grand Rapids, MI",DR,PT,Bus,"411,038 ","400,100 ","399,859 ","401,771 ","415,777 ","411,940 ","418,507 ","445,893 ","442,316 ","474,430 ","440,290 ","408,352 ","399,023 ","383,119 ","363,048 ","354,468 ","350,978 ","345,279 ","180,335 ","214,157 ","224,229 ","130,761 "
50033,5033,Interurban Transit Partnership,Active,Full Reporter: Operating,34300,"Grand Rapids, MI",DR,TX,Bus,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"7,750 ","2,026 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
50033,5033,Interurban Transit Partnership,Active,Full Reporter: Operating,34300,"Grand Rapids, MI",MB,DO,Bus,"5,325,851 ","5,353,981 ","5,425,048 ","6,382,963 ","7,293,082 ","7,930,951 ","8,894,731 ","8,896,713 ","9,304,594 ","10,516,177 ","11,789,174 ","12,071,810 ","11,810,853 ","10,583,434 ","10,108,925 ","9,538,880 ","9,248,334 ","9,146,315 ","4,187,899 ","3,965,243 ","4,982,660 ","3,495,097 "
50033,5033,Interurban Transit Partnership,Active,Full Reporter: Operating,34300,"Grand Rapids, MI",RB,DO,Bus,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"236,966 ","739,384 ","767,582 ","819,550 ","866,224 ","844,076 ","474,344 ","389,046 ","445,394 ","268,118 "
50033,5033,Interurban Transit Partnership,Active,Full Reporter: Operating,34300,"Grand Rapids, MI",VP,DO,Bus,"2,796 ","2,069 ","2,181 ","5,957 ","18,314 ","43,374 ","42,128 ","27,851 ","23,171 ","33,548 ","46,224 ","56,614 ","56,062 ","52,870 ","43,176 ","39,774 ","37,059 ","30,893 ","12,051 ","9,111 ","18,217 ",0 
50034,5034,City of Jackson Transportation Authority,Active,Full Reporter: Operating,42157,"Jackson, MI",DR,DO,Bus,0 ,0 ,"145,615 ","131,145 ","101,946 ","69,355 ","56,914 ","50,196 ","46,494 ","42,324 ","39,889 ","42,469 ","39,145 ","37,022 ","35,828 ","35,902 ","33,440 ","29,797 ","20,458 ","28,215 ","30,496 ","21,208 "
50034,5034,City of Jackson Transportation Authority,Active,Full Reporter: Operating,42157,"Jackson, MI",DR,TX,Bus,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"1,450 ","1,294 ","1,232 ","1,276 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
50034,5034,City of Jackson Transportation Authority,Active,Full Reporter: Operating,42157,"Jackson, MI",MB,DO,Bus,0 ,0 ,"489,471 ","526,465 ","548,603 ","475,722 ","512,065 ","510,828 ","566,594 ","573,460 ","543,284 ","522,344 ","569,934 ","527,632 ","507,457 ","474,411 ","483,288 ","486,612 ","288,199 ","266,350 ","284,938 ","192,598 "
50035,5035,Central County Transportation Authority,Active,Full Reporter: Operating,43723,"Kalamazoo, MI",DR,DO,Bus,583 ,804 ,746 ,420 ,787 ,639 ,315 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
50035,5035,Central County Transportation Authority,Active,Full Reporter: Operating,43723,"Kalamazoo, MI",DR,PT,Bus,"21,269 ","25,961 ","28,934 ","79,156 ","118,489 ","108,492 ","113,250 ","124,117 ","124,154 ","128,397 ","133,567 ","132,643 ","141,788 ","154,337 ","161,838 ","163,410 ","166,589 ","168,437 ","92,918 ","91,617 ","114,323 ","84,631 "
50035,5035,Central County Transportation Authority,Active,Full Reporter: Operating,43723,"Kalamazoo, MI",MB,DO,Bus,"2,579,214 ","3,061,900 ","3,026,627 ","2,092,033 ","2,923,728 ","2,882,778 ","2,964,530 ","2,837,484 ","2,545,622 ","2,643,541 ","2,891,508 ","2,987,541 ","3,027,465 ","2,782,638 ","2,646,847 ","2,716,984 ","2,648,740 ","2,623,849 ","1,446,228 ","1,351,527 ","1,486,603 ","1,081,879 "
50035,5035,Central County Transportation Authority,Active,Full Reporter: Operating,43723,"Kalamazoo, MI",VP,DO,Bus,0 ,0 ,0 ,0 ,"12,030 ","13,258 ","14,363 ","17,387 ","7,563 ","6,062 ","8,963 ","14,020 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
50036,5036,Capital Area Transportation Authority,Active,Full Reporter: Operating,47719,"Lansing, MI",DR,DO,Bus,"71,352 ","72,162 ","108,091 ","119,657 ","141,602 ","150,251 ","145,974 ","134,066 ","113,604 ","112,229 ","127,905 ","140,709 ","143,280 ","156,975 ","153,264 ","146,609 ","138,715 ","142,131 ","90,705 ","88,593 ","111,416 ","71,043 "
50036,5036,Capital Area Transportation Authority,Active,Full Reporter: Operating,47719,"Lansing, MI",DR,PT,Bus,"349,059 ","308,261 ","303,129 ","308,668 ","331,757 ","353,347 ","356,728 ","349,173 ","346,599 ","371,247 ","386,791 ","369,826 ","375,795 ","364,575 ","340,902 ","354,398 ","362,104 ","341,748 ","176,767 ","179,794 ","193,020 ","146,632 "
50036,5036,Capital Area Transportation Authority,Active,Full Reporter: Operating,47719,"Lansing, MI",MB,DO,Bus,"7,514,137 ","7,445,101 ","8,575,187 ","9,053,256 ","9,757,870 ","10,223,372 ","10,956,679 ","10,988,220 ","10,833,406 ","11,465,606 ","11,293,585 ","11,236,873 ","11,018,340 ","10,675,018 ","10,107,892 ","9,728,551 ","10,122,409 ","10,684,802 ","4,432,615 ","3,725,700 ","5,569,365 ","4,411,273 "
50036,5036,Capital Area Transportation Authority,Active,Full Reporter: Operating,47719,"Lansing, MI",MB,PT,Bus,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,427 ,0 
50037,5037,County of Muskegon,Inactive,Small Systems Reporter,60841,"Muskegon--Norton Shores, MI",DR,DO,Bus,0 ,0 ,"13,967 ","14,421 ","14,564 ","14,157 ","12,350 ","11,554 ","12,159 ","16,231 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
50037,5037,County of Muskegon,Inactive,Small Systems Reporter,60841,"Muskegon--Norton Shores, MI",MB,DO,Bus,0 ,0 ,"404,798 ","438,418 ","482,997 ","538,745 ","610,282 ","597,848 ","655,747 ","722,651 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
50037,5037,County of Muskegon,Inactive,Small Systems Reporter,60841,"Muskegon--Norton Shores, MI",MB,PT,Bus,0 ,0 ,0 ,"3,624 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
50037,5037,County of Muskegon,Inactive,Small Systems Reporter,60841,"Muskegon--Norton Shores, MI",TB,PT,Bus,0 ,0 ,"8,247 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
50038,5038,City of Niles ,Inactive,Small Systems Reporter,83116,"South Bend, IN--MI",DR,PT,Bus,0 ,0 ,0 ,"211,857 ","83,279 ","76,182 ","51,811 ","31,152 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
50038,5038,City of Niles ,Inactive,Small Systems Reporter,83116,"South Bend, IN--MI",MB,PT,Bus,0 ,0 ,0 ,0 ,0 ,"7,181 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
50039,5039,Saginaw Transit Authority Regional Service,Active,Full Reporter: Operating,77149,"Saginaw, MI",DR,DO,Bus,0 ,0 ,"34,884 ","26,456 ","25,657 ","24,664 ","24,408 ","22,802 ","19,933 ","20,146 ","24,241 ","21,556 ","19,336 ","20,820 ","23,522 ","26,410 ","34,874 ","34,955 ","35,621 ","36,706 ","31,050 ","25,987 "
50039,5039,Saginaw Transit Authority Regional Service,Active,Full Reporter: Operating,77149,"Saginaw, MI",MB,DO,Bus,0 ,0 ,"686,144 ","631,274 ","716,748 ","814,085 ","1,019,953 ","1,015,592 ","998,955 ","1,062,182 ","979,040 ","894,734 ","1,029,207 ","903,125 ","633,385 ","520,287 ","557,738 ","567,009 ","212,526 ","280,870 ","507,989 ","275,867 "
50040,5040,Ann Arbor Area Transportation Authority,Active,Full Reporter: Operating,02602,"Ann Arbor, MI",CB,DO,Bus,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"37,761 ","37,554 ","39,890 ","32,231 ","28,933 ","25,952 ","26,767 ","28,546 ","6,113 ",0 ,0 ,0 
50040,5040,Ann Arbor Area Transportation Authority,Active,Full Reporter: Operating,02602,"Ann Arbor, MI",CB,PT,Bus,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"38,844 ","61,355 ","77,123 ","82,706 ","84,514 ","87,532 ","92,901 ","93,694 ","20,412 ","3,645 ","36,105 ","37,394 "
50040,5040,Ann Arbor Area Transportation Authority,Active,Full Reporter: Operating,02602,"Ann Arbor, MI",DR,DO,Bus,"21,753 ","18,828 ","15,863 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"16,387 ","8,888 ",0 ,0 ,0 ,"24,996 ","39,459 ",0 ,0 
50040,5040,Ann Arbor Area Transportation Authority,Active,Full Reporter: Operating,02602,"Ann Arbor, MI",DR,PT,Bus,"215,395 ","198,144 ","157,206 ","169,482 ","159,035 ","170,354 ","182,344 ","172,692 ","160,502 ","81,715 ","85,847 ","85,853 ","96,637 ","159,177 ","207,073 ","201,181 ","171,118 ","189,246 ","65,688 ","52,715 ","99,253 ","68,036 "
50040,5040,Ann Arbor Area Transportation Authority,Active,Full Reporter: Operating,02602,"Ann Arbor, MI",DR,TX,Bus,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"118,890 ","140,114 ","154,219 ","151,081 ","71,963 ","30,208 ","28,211 ","30,288 ","24,966 ","7,617 ","12,926 ","12,390 ","8,071 "
50040,5040,Ann Arbor Area Transportation Authority,Active,Full Reporter: Operating,02602,"Ann Arbor, MI",MB,DO,Bus,"4,156,741 ","4,050,170 ","4,440,794 ","4,930,598 ","5,395,981 ","5,547,785 ","6,049,634 ","5,979,507 ","5,735,978 ","6,053,149 ","6,416,526 ","6,405,954 ","6,375,604 ","6,261,724 ","6,378,155 ","6,617,446 ","6,612,575 ","6,308,135 ","2,238,091 ","2,202,875 ","3,676,892 ","2,785,367 "
50040,5040,Ann Arbor Area Transportation Authority,Active,Full Reporter: Operating,02602,"Ann Arbor, MI",MB,PT,Bus,0 ,0 ,0 ,0 ,0 ,0 ,"7,291 ","14,360 ","12,137 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
50040,5040,Ann Arbor Area Transportation Authority,Active,Full Reporter: Operating,02602,"Ann Arbor, MI",VP,PT,Bus,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"54,855 ","239,711 ","252,288 ","160,211 ","142,126 ","150,960 ","109,621 "
50041,5041,City of Anderson ,Inactive,Small Systems Reporter,02386,"Anderson, IN",DR,DO,Bus,0 ,0 ,0 ,0 ,"29,243 ","24,918 ","27,210 ","24,856 ","26,184 ","27,563 ","24,900 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
50041,5041,City of Anderson ,Inactive,Small Systems Reporter,02386,"Anderson, IN",MB,DO,Bus,0 ,0 ,0 ,0 ,"159,806 ","150,117 ","155,157 ","153,963 ","149,571 ","158,358 ","179,322 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
50042,5042,City of East Chicago,Inactive,Small Systems Reporter,16264,"Chicago, IL--IN",DR,DO,Bus,"5,785 ","6,095 ","6,104 ","5,845 ","6,489 ","6,234 ","5,871 ","5,131 ","5,537 ","5,308 ","6,364 ","8,058 ","8,534 ","7,671 ","7,085 ","6,300 ",0 ,0 ,0 ,0 ,0 ,0 
50042,5042,City of East Chicago,Inactive,Small Systems Reporter,16264,"Chicago, IL--IN",MB,DO,Bus,"205,802 ","270,711 ","271,971 ","222,300 ","277,907 ","270,041 ","264,935 ","265,625 ","239,399 ","211,010 ","181,213 ","183,244 ","183,702 ","171,522 ","143,583 ","121,148 ",0 ,0 ,0 ,0 ,0 ,0 
50043,5043,Metropolitan Evansville Transit System,Active,Full Reporter: Operating,28333,"Evansville, IN",DR,DO,Bus,"43,634 ","46,280 ","49,874 ","49,540 ","57,768 ","52,772 ","49,883 ","48,689 ","47,791 ","50,002 ","45,468 ","45,601 ","48,048 ","51,416 ","53,964 ","67,375 ","65,126 ","63,658 ","36,844 ","35,991 ","37,116 ","18,261 "
50043,5043,Metropolitan Evansville Transit System,Active,Full Reporter: Operating,28333,"Evansville, IN",MB,DO,Bus,"1,476,465 ","1,468,570 ","1,463,079 ","1,585,894 ","1,593,081 ","1,687,617 ","1,838,936 ","1,831,479 ","1,970,837 ","2,001,499 ","2,043,247 ","1,880,871 ","2,068,991 ","1,974,079 ","1,756,873 ","1,494,212 ","1,410,383 ","1,209,953 ","703,849 ","686,013 ","786,470 ","511,643 "
50044,5044,Fort Wayne Public Transportation Corporation,Active,Full Reporter: Operating,31087,"Fort Wayne, IN",DR,DO,Bus,"42,143 ","43,621 ","44,114 ","44,955 ","48,736 ","48,744 ","51,688 ","45,692 ","43,897 ","44,476 ","43,776 ","50,915 ","53,981 ","67,292 ","72,244 ","83,830 ","73,939 ","75,804 ","47,056 ","57,038 ","58,916 ","42,306 "
50044,5044,Fort Wayne Public Transportation Corporation,Active,Full Reporter: Operating,31087,"Fort Wayne, IN",MB,DO,Bus,"1,393,485 ","1,510,532 ","1,603,464 ","1,713,381 ","1,886,851 ","1,934,676 ","2,023,503 ","1,791,787 ","1,888,036 ","1,964,377 ","2,061,235 ","1,978,903 ","1,997,030 ","1,902,307 ","1,797,322 ","1,696,829 ","1,693,122 ","1,600,996 ","1,057,779 ","1,229,669 ","1,269,566 ","978,649 "
50045,5045,Gary Public Transportation Corporation,Active,Full Reporter: Operating,16264,"Chicago, IL--IN",DR,DO,Bus,0 ,0 ,0 ,"6,125 ","7,185 ","10,656 ","10,524 ","12,112 ","12,389 ","12,517 ","13,430 ","14,358 ","12,624 ","14,063 ","14,390 ","15,264 ","15,419 ","15,286 ","12,614 ","14,125 ","13,101 ","7,807 "
50045,5045,Gary Public Transportation Corporation,Active,Full Reporter: Operating,16264,"Chicago, IL--IN",MB,DO,Bus,"1,300,180 ","1,290,441 ","1,514,043 ","1,477,578 ","764,035 ","928,657 ","890,317 ","765,520 ","897,324 ","644,406 ","680,351 ","702,887 ","745,292 ","767,591 ","771,972 ","750,161 ","785,219 ","778,430 ","493,179 ","424,632 ","371,256 ","245,975 "
50047,5047,Bloomington-Normal Public Transit System,Active,Full Reporter: Operating,08407,"Bloomington--Normal, IL",DR,DO,Bus,"22,123 ",0 ,0 ,0 ,"17,395 ","18,000 ","29,010 ","29,673 ","38,853 ","45,291 ","54,516 ","61,568 ","71,522 ","72,234 ","80,033 ","85,570 ","92,350 ","88,195 ","53,390 ","64,319 ","90,798 ","61,793 "
50047,5047,Bloomington-Normal Public Transit System,Active,Full Reporter: Operating,08407,"Bloomington--Normal, IL",MB,DO,Bus,"785,309 ",0 ,0 ,0 ,"1,208,833 ","1,344,070 ","1,441,656 ","1,420,513 ","1,701,283 ","1,926,507 ","2,055,793 ","2,247,444 ","2,650,400 ","2,531,088 ","2,224,832 ","2,327,606 ","2,336,376 ","2,425,756 ","1,634,281 ","1,614,948 ","1,876,440 ","1,124,303 "
50048,5048,Northwest Indiana Community Action Corporation,Inactive,Full Reporter: Operating,16264,"Chicago, IL--IN",DR,DO,Bus,"122,360 ","129,479 ","151,375 ","117,203 ","101,339 ","84,901 ","66,585 ","2,485 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
50050,5050,Indianapolis and Marion County Public Transportation,Active,Full Reporter: Operating,41212,"Indianapolis, IN",DR,DO,Bus,"155,451 ","167,587 ","154,112 ","169,452 ","153,057 ","117,451 ","60,820 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
50050,5050,Indianapolis and Marion County Public Transportation,Active,Full Reporter: Operating,41212,"Indianapolis, IN",DR,PT,Bus,"149,000 ","142,902 ","133,960 ","130,706 ","123,788 ","186,547 ","266,088 ","248,427 ","250,107 ","257,368 ","266,685 ","272,735 ","284,615 ","285,022 ","301,491 ","309,242 ","303,085 ","282,281 ","167,217 ","137,600 ","149,143 ","106,889 "
50050,5050,Indianapolis and Marion County Public Transportation,Active,Full Reporter: Operating,41212,"Indianapolis, IN",DR,TN,Bus,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"6,159 ",0 ,0 
50050,5050,Indianapolis and Marion County Public Transportation,Active,Full Reporter: Operating,41212,"Indianapolis, IN",DR,TX,Bus,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"25,629 ",0 ,0 
50050,5050,Indianapolis and Marion County Public Transportation,Active,Full Reporter: Operating,41212,"Indianapolis, IN",MB,DO,Bus,"8,083,501 ","8,506,035 ","8,117,526 ","8,095,364 ","8,401,763 ","8,386,034 ","9,403,307 ","8,032,172 ","8,358,227 ","9,207,382 ","9,942,013 ","10,253,213 ","10,290,551 ","9,666,605 ","9,193,293 ","8,754,767 ","8,815,989 ","8,531,019 ","4,727,232 ","4,163,764 ","4,613,954 ","3,201,021 "
50050,5050,Indianapolis and Marion County Public Transportation,Active,Full Reporter: Operating,41212,"Indianapolis, IN",MB,PT,Bus,"285,768 ","22,491 ",0 ,0 ,0 ,0 ,"203,862 ","177,296 ","149,417 ","45,919 ","34,774 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"4,367 ","9,865 ","5,431 "
50050,5050,Indianapolis and Marion County Public Transportation,Active,Full Reporter: Operating,41212,"Indianapolis, IN",RB,DO,Bus,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"704,665 ","1,013,324 ","866,400 ","978,340 ","712,287 "
